respondent_id,question_text,item,answer,other_text
2,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
3,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
4,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
5,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
6,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
7,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
8,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
9,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
10,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
11,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
12,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
13,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
14,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
15,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
16,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
17,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
18,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
19,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
20,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
21,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
22,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
23,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
24,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
25,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
26,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
27,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
28,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
29,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
30,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
31,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
32,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
33,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
34,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
35,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
36,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
37,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
38,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
39,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
40,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
41,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
42,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
43,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
44,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
45,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
46,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
47,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
48,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
49,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
50,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
51,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
52,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
53,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
54,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
55,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
56,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
57,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
58,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
59,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
60,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
61,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
62,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
63,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
64,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
65,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
66,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
67,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
68,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
69,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
70,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
71,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
72,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
73,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
74,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
75,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
76,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
77,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
78,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
79,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
80,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
81,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
82,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
83,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Nein,
84,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
85,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Ja,
86,Stimmen Sie nachfolgenden Aspekten im Kontext des Produktdesigns in Ihrem Unternehmen zu?,Durch die Berücksichtigung der Demontierbarkeit im Produktdesign wird der Preis des Produktes erhöht.,Keine Antwort,
