respondent_id,question_text,item,answer
35,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Sehr starkes Hemmnis
36,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
37,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Mittleres Hemmnis
38,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
39,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Mittleres Hemmnis
40,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Sehr starkes Hemmnis
41,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Keine Antwort
42,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Keine Antwort
43,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
44,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Sehr starkes Hemmnis
45,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Starkes Hemmnis
46,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Keine Antwort
47,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Mittleres Hemmnis
48,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Geringes Hemmnis
49,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
50,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Geringes Hemmnis
51,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
52,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Geringes Hemmnis
53,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
54,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Mittleres Hemmnis
55,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Keine Antwort
56,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
57,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Geringes Hemmnis
58,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
59,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Mittleres Hemmnis
60,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Starkes Hemmnis
61,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Sehr starkes Hemmnis
62,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Starkes Hemmnis
63,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Geringes Hemmnis
64,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Keine Antwort
65,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Starkes Hemmnis
66,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Starkes Hemmnis
67,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Starkes Hemmnis
68,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zum Ressourcenbedarf (Material, Energie,…) für die Produktaufbereitung",Kein Hemmnis
1,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Keine Antwort
2,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Mittleres Hemmnis
3,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Mittleres Hemmnis
4,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
5,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
6,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Kein Hemmnis
7,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
8,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
9,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
10,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
11,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Mittleres Hemmnis
12,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Kein Hemmnis
13,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
14,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Keine Antwort
15,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
16,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Kein Hemmnis
17,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
18,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Kein Hemmnis
19,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
20,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
21,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
22,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Keine Antwort
23,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
24,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Kein Hemmnis
25,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Kein Hemmnis
26,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Keine Antwort
27,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
28,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Mittleres Hemmnis
29,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Kein Hemmnis
30,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Sehr starkes Hemmnis
31,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
32,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Starkes Hemmnis
33,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Geringes Hemmnis
34,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Mittleres Hemmnis
35,In welchem Maß stellen die folgenden Punkte ein Hemmnis für die Umsetzung von Kreislaufwirtschaft in Ihrem Unternehmen dar?,"Fehlende Informationen zu früher hergestellten Produkten (Materialien, Komponenten etc.)",Sehr starkes Hemmnis
